id,age,education,stream_code,interests,skills,gender,title_code,title_label,cluster_code,cluster_label
row_06570,26,ug,ba,"lab_research,physics_experiments,research,teaching","content_creation,public_speaking,research_skills,writing",male,college_professor,College Professor,education,Education & Training
row_14049,23,iti,electrical_iti,"adventure,carpentry,hands_on","carpentry_skill,hand_eye_coordination,repairing",other,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_05517,17,pg,mba,"law_interest,social_work,web_dev","computer_hardware,cyber_awareness,public_speaking,sales_skill",female,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_11976,22,iti,computer_iti,"animal_care,environment_science,organic_farming","farming_skill,planning,research_skills",male,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_11081,20,sslc,sslc_generic,"discipline,sports",leadership,male,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_08696,19,ug,be,"graphic_design,rural_development","drawing,visual_design",other,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_11954,26,ug,bcom,"environment_science,farming,organic_farming","farming_skill,research_skills",other,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_11650,29,iti,mechanical_iti,"community_service,helping_people,politics,social_work","active_listening,community_service,empathy",female,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_04276,24,ug,bsc,"adventure,health_fitness","active_listening,empathy,reading,teaching,teamwork",other,nurse,Nurse,healthcare,Healthcare & Medicine
row_02954,23,ug,bcom,"data_analysis,math,problem_solving,rural_development","analytical,cyber_awareness,data_analysis,mathematical_ability,programming",other,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_16035,21,ug,bba,"adventure,coding,discipline,ncc_defence","discipline,fitness_strength,leadership",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_11754,25,sslc,sslc_generic,"community_service,helping_people,social_work,video_editing","active_listening,community_service",male,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_13334,22,sslc,sslc_generic,"hands_on,law_interest,web_dev","electrical_wiring,machine_operation,repairing",male,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_02052,24,puc,arts,"building_machines,cooking,electronics,robotics,web_dev","electrical_wiring,electronics_skills,machine_operation",other,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_09723,25,ug,bcom,"content_creation,drawing,event_planning,gaming,photography","photo_editing,photography_skill,visual_design",other,photographer,Photographer,arts_media,"Arts, Design & Media"
row_07847,23,puc,commerce,"content_creation,ncc_defence,selling","basic_networking,customer_service,negotiation,planning,public_speaking",female,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_12031,28,pg,mtech,"environment_science,organic_farming","critical_thinking,planning,research_skills",female,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_15555,23,puc,pcme,"culture,history,sports,travel_tourism","customer_service,public_speaking",female,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_08508,19,ug,be,"cad_design,gardening,helping_people,management,organizing","customer_service,empathy,leadership,negotiation",male,hr_manager,HR Manager,business,"Business, Management & Finance"
row_16122,28,iti,electroplating_iti,"adventure,discipline,ncc_defence,teaching","discipline,fitness_strength,leadership",female,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_15848,22,iti,civil_iti,"fitness,health_fitness","discipline,fitness_strength,teaching",female,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
row_03266,26,ug,bsc,"coding,photography,robotics","analytical,critical_thinking,data_analysis,machine_operation,programming",male,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_09591,19,ug,be,"content_creation,gardening,lab_research,photography,video_editing","content_creation,photo_editing,storytelling,video_editing",other,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_17437,22,pg,mcom,"coding,content_creation,graphic_design","farming_skill,hand_eye_coordination,self_management,time_management",other,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_12358,23,ug,bca,"environment_science,farming,law_interest,organic_farming","data_analysis,farming_skill,planning,research_skills",male,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_13858,39,sslc,sslc_generic,"building_machines,carpentry,gardening,hands_on","carpentry_skill,hand_eye_coordination,repairing",male,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_05324,36,puc,arts,"law_interest,robotics,web_dev","computer_hardware,electrical_wiring,public_speaking",male,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_11835,17,pg,mba,"cad_design,helping_people","active_listening,community_service,empathy,illustration",male,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_04122,25,ug,ba,"caring_people,drawing,first_aid,health_fitness","active_listening,empathy,negotiation,teaching",female,nurse,Nurse,healthcare,Healthcare & Medicine
row_06013,16,ug,bcom,"teaching,working_with_children,writing","empathy,public_speaking,teaching,writing",other,pu_lecturer,PU Lecturer,education,Education & Training
row_11060,18,ug,bsc,"discipline,health_fitness","discipline,leadership",female,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_07314,17,ug,bca,"accounting,acting,entrepreneurship,money_management,politics","analytical,budgeting,cooking_skill,math,planning",male,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_02165,23,ug,bcom,"building_machines,electronics,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",other,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_01355,27,iti,computer_iti,"building_machines,hands_on,salon_beauty","carpentry_skill,mechanical_skill,planning,time_management",female,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_06281,31,puc,commerce,"teaching,working_with_children,writing","empathy,public_speaking,teaching,writing",other,pu_lecturer,PU Lecturer,education,Education & Training
row_10416,17,ug,bsc,"content_creation,writing","research_skills,storytelling,writing",female,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_16842,24,ug,bcom,"entrepreneurship,management,marketing,photography,politics","entrepreneurship_skill,leadership,planning",female,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_09285,22,ug,bba,"carpentry,civic_issues,writing","budgeting,public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_08090,26,ug,bba,"content_creation,cooking,marketing,selling","negotiation,planning,public_speaking",other,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_05212,19,ug,bcom,"biology_experiments,chemistry_experiments,lab_research","analytical,machine_operation,research_skills,teaching",other,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_07889,23,ug,ba,"first_aid,marketing,selling","negotiation,planning,public_speaking",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_10758,37,pg,mba,"civic_issues,debate,law_interest","critical_thinking,negotiation,public_speaking,writing",other,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_16102,19,ug,bca,"adventure,discipline,event_planning,ncc_defence","discipline,fitness_strength,leadership",other,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_10423,20,ug,be,"caring_people,content_creation,reading,writing","storytelling,writing",male,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_13874,25,iti,electrical_iti,"building_machines,carpentry","carpentry_skill,machine_operation,repairing",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_05455,16,ug,be,"law_interest,robotics,web_dev","computer_hardware,cyber_awareness,electrical_wiring,marketing_skill,public_speaking",other,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_01230,26,puc,pcmb,"building_machines,problem_solving","carpentry_skill,logical_reasoning,mechanical_skill,planning,time_management",other,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_02883,24,puc,pcmc,"problem_solving,rural_development","analytical,data_analysis,mathematical_ability,programming",other,data_scientist,Data Scientist,it_ai,Information Technology & AI
row_00735,19,ug,bba,"astronomy,coding,gaming,web_dev","analytical,autocad,data_analysis,programming,video_editing",female,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_01530,16,ug,bsc,"building_machines,electronics,robotics","electrical_wiring,machine_operation,repairing,teamwork",other,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_07907,24,ug,bsc,"content_creation,marketing,selling","customer_service,planning,public_speaking",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_01737,26,puc,commerce,"building_machines,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",other,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_03210,24,puc,pcmc,"coding,problem_solving,robotics","analytical,critical_thinking,programming",female,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_16345,23,puc,pcme,"adventure,discipline,ncc_defence","analytical,discipline,fitness_strength,leadership",other,army_personnel,Army / Defence Personnel,sports_defence,"Sports, Fitness & Defence"
row_14279,20,sslc,sslc_generic,"gaming,hands_on,politics,tailoring","hand_eye_coordination,tailoring_skill,teamwork",other,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_01671,30,ug,bba,"building_machines,entrepreneurship,event_planning,robotics","budgeting,electrical_wiring,electronics_skills,machine_operation,repairing",female,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_06083,24,ug,bca,"teaching,writing","empathy,quick_decision,teaching,writing",other,pu_lecturer,PU Lecturer,education,Education & Training
row_15306,19,ug,ba,"astronomy,culture,travel_tourism","customer_service,planning",female,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_09945,20,puc,pcme,"content_creation,dance,drawing,photography,tailoring","illustration,photo_editing,visual_design",female,photographer,Photographer,arts_media,"Arts, Design & Media"
row_07939,39,ug,be,"content_creation,marketing,ncc_defence","customer_service,negotiation,planning,public_speaking",male,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_16944,38,puc,commerce,"entrepreneurship,management,marketing,painting","crafting,entrepreneurship_skill,leadership,negotiation,planning",male,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_13446,21,iti,electrical_iti,"cad_design,hands_on,mechanics,repairing","data_analysis,machine_operation,mechanical_skill,photography_skill,repairing",male,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_10704,24,pg,mba,"debate,drawing,hotel_management,law_interest","critical_thinking,negotiation,public_speaking",male,lawyer,Lawyer / Advocate,law_public,"Law, Civil & Public Services"
row_09153,26,ug,be,"civic_issues,debate,ncc_defence,writing","customer_service,public_speaking,research_skills,writing",other,journalist,Journalist,arts_media,"Arts, Design & Media"
row_09040,35,ug,bba,"civic_issues,debate,first_aid,writing","programming,public_speaking,research_skills,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
